Date,Close,fear_greed,Target
2014-02-26,0.03384603874706271,0.5979381443298969,0.03683833506333323
2014-02-27,0.03683833506333323,0.6391752577319587,0.0385294607741451
2014-02-28,0.0385294607741451,0.5773195876288659,0.0340328347239679
2014-03-03,0.0340328347239679,0.6494845360824743,0.043268653542672286
2014-03-04,0.043268653542672286,0.6804123711340206,0.043235887231880876
2014-03-05,0.043235887231880876,0.8041237113402062,0.0442912104871398
2014-03-06,0.0442912104871398,0.8247422680412371,0.04462223424231504
2014-03-07,0.04462223424231504,0.8350515463917526,0.04433709932533003
2014-03-10,0.04433709932533003,0.8350515463917526,0.04121041712633855
2014-03-11,0.04121041712633855,0.7835051546391752,0.041397213103243735
2014-03-12,0.041397213103243735,0.5876288659793815,0.034232753228271795
2014-03-13,0.034232753228271795,0.5051546391752577,0.03252522435821137
2014-03-14,0.03252522435821137,0.4536082474226804,0.038326261637991466
2014-03-17,0.038326261637991466,0.5051546391752577,0.042724588755794324
2014-03-18,0.042724588755794324,0.5257731958762887,0.038962104101249895
2014-03-19,0.038962104101249895,0.5463917525773195,0.04264593360681268
2014-03-20,0.04264593360681268,0.5567010309278351,0.04084662706037179
2014-03-21,0.04084662706037179,0.5773195876288659,0.03787069389564435
2014-03-24,0.03787069389564435,0.5051546391752577,0.04055165024783769
2014-03-25,0.04055165024783769,0.44329896907216493,0.036271345861212834
2014-03-26,0.036271345861212834,0.44329896907216493,0.03511768366587409
2014-03-27,0.03511768366587409,0.35051546391752575,0.03792970526123329
2014-03-28,0.03792970526123329,0.3711340206185567,0.04275407443473611
2014-03-31,0.04275407443473611,0.5154639175257731,0.047073746403557326
2014-04-01,0.047073746403557326,0.5257731958762887,0.048837006007357076
2014-04-02,0.048837006007357076,0.5463917525773195,0.04813891155436534
2014-04-03,0.04813891155436534,0.5257731958762887,0.040377936790625846
2014-04-04,0.040377936790625846,0.5051546391752577,0.033806711172571835
2014-04-07,0.033806711172571835,0.36082474226804123,0.03607466798105319
2014-04-08,0.03607466798105319,0.35051546391752575,0.04270166434055189
2014-04-09,0.04270166434055189,0.31958762886597936,0.029886876212358526
2014-04-10,0.029886876212358526,0.31958762886597936,0.024187418496802504
2014-04-11,0.024187418496802504,0.21649484536082475,0.029077360299593735
2014-04-14,0.029077360299593735,0.23711340206185566,0.03313154113482253
2014-04-15,0.03313154113482253,0.23711340206185566,0.03946684131363698
2014-04-16,0.03946684131363698,0.28865979381443296,0.04029928164164409
2014-04-17,0.04029928164164409,0.28865979381443296,0.0426066060323218
2014-04-21,0.0426066060323218,0.3917525773195876,0.045117129559153146
2014-04-22,0.045117129559153146,0.41237113402061853,0.04375370696396119
2014-04-23,0.04375370696396119,0.41237113402061853,0.044809030219220225
2014-04-24,0.044809030219220225,0.4020618556701031,0.039824070115904386
2014-04-25,0.039824070115904386,0.36082474226804123,0.041800370751406635
2014-04-28,0.041800370751406635,0.35051546391752575,0.04471725254283976
2014-04-29,0.04471725254283976,0.35051546391752575,0.04655916729562115
2014-04-30,0.04655916729562115,0.3402061855670103,0.04647071025879579
2014-05-01,0.04647071025879579,0.30927835051546393,0.045638229923083085
2014-05-02,0.045638229923083085,0.32989690721649484,0.04679189211842205
2014-05-05,0.04679189211842205,0.35051546391752575,0.04123990280528034
2014-05-06,0.04123990280528034,0.35051546391752575,0.04467792496834888
2014-05-07,0.04467792496834888,0.3402061855670103,0.043832362112942946
2014-05-08,0.043832362112942946,0.3402061855670103,0.044766422012879725
2014-05-09,0.044766422012879725,0.4329896907216495,0.05072152896647897
2014-05-12,0.05072152896647897,0.4639175257731959,0.05098369946051606
2014-05-13,0.05098369946051606,0.4020618556701031,0.048060256405383694
2014-05-14,0.048060256405383694,0.3917525773195876,0.04226574038159747
2014-05-15,0.04226574038159747,0.28865979381443296,0.044563222876726094
2014-05-16,0.044563222876726094,0.28865979381443296,0.04692951862528727
2014-05-19,0.04692951862528727,0.26804123711340205,0.04291466536454924
2014-05-20,0.04291466536454924,0.21649484536082475,0.04789638484372094
2014-05-21,0.04789638484372094,0.29896907216494845,0.049358106371287125
2014-05-22,0.049358106371287125,0.3711340206185567,0.051993173885290345
2014-05-23,0.051993173885290345,0.38144329896907214,0.055722892229043364
2014-05-27,0.055722892229043364,0.41237113402061853,0.055024797776051626
2014-05-28,0.055024797776051626,0.4329896907216495,0.05838416479013864
2014-05-29,0.05838416479013864,0.4329896907216495,0.05954434824147137
2014-05-30,0.05954434824147137,0.4639175257731959,0.06000319661566822
2014-06-02,0.06000319661566822,0.5979381443298969,0.059763950536873445
2014-06-03,0.059763950536873445,0.6804123711340206,0.06095694030670307
2014-06-04,0.06095694030670307,0.6804123711340206,0.06507993439536452
2014-06-05,0.06507993439536452,0.8350515463917526,0.06802306124159518
2014-06-06,0.06802306124159518,0.8350515463917526,0.06862285676221236
2014-06-09,0.06862285676221236,0.9175257731958762,0.06846554646424907
2014-06-10,0.06846554646424907,0.9278350515463918,0.0662041109117616
2014-06-11,0.0662041109117616,0.9072164948453608,0.061687801070486215
2014-06-12,0.061687801070486215,0.8556701030927835,0.06367066296968793
2014-06-13,0.06367066296968793,0.8762886597938144,0.06420160522916718
2014-06-16,0.06420160522916718,0.8969072164948454,0.06558139097590199
2014-06-17,0.06558139097590199,0.9072164948453608,0.07049425719393554
2014-06-18,0.07049425719393554,0.9690721649484536,0.07131361500224942
2014-06-19,0.07131361500224942,0.979381443298969,0.07242466899124778
2014-06-20,0.07242466899124778,0.979381443298969,0.07233945257856667
2014-06-23,0.07233945257856667,0.9587628865979382,0.06820005533065665
2014-06-24,0.06820005533065665,0.8556701030927835,0.07133001816149787
2014-06-25,0.07133001816149787,0.8556701030927835,0.0705729123429173
2014-06-26,0.0705729123429173,0.7938144329896907,0.07179866842353833
2014-06-27,0.07179866842353833,0.7835051546391752,0.07155942234474355
2014-06-30,0.07155942234474355,0.8969072164948454,0.0758495686269175
2014-07-01,0.0758495686269175,0.8969072164948454,0.07627565069032294
2014-07-02,0.07627565069032294,0.8969072164948454,0.07982181368131502
2014-07-03,0.07982181368131502,0.8865979381443299,0.07726872195584866
2014-07-07,0.07726872195584866,0.7010309278350515,0.0726999620126837
2014-07-08,0.0726999620126837,0.7628865979381443,0.07568897769710448
2014-07-09,0.07568897769710448,0.6391752577319587,0.07301790324816548
2014-07-10,0.07301790324816548,0.5773195876288659,0.0739650456677956
2014-07-11,0.0739650456677956,0.5876288659793815,0.07708844723493735
2014-07-14,0.07708844723493735,0.6082474226804123,0.07583648610722427
2014-07-15,0.07583648610722427,0.5773195876288659,0.07855344939435338
2014-07-16,0.07855344939435338,0.5670103092783505,0.07086788915545139
2014-07-17,0.07086788915545139,0.32989690721649484,0.07745551793275385
2014-07-18,0.07745551793275385,0.4742268041237113,0.07595118819884705
2014-07-21,0.07595118819884705,0.38144329896907214,0.07919585312131117
2014-07-22,0.07919585312131117,0.3917525773195876,0.0803363927892512
2014-07-23,0.0803363927892512,0.4020618556701031,0.08065429401702773
2014-07-24,0.08065429401702773,0.4329896907216495,0.07749484550724473
2014-07-25,0.07749484550724473,0.35051546391752575,0.07768168149185539
2014-07-28,0.07768168149185539,0.35051546391752575,0.07474507590161861
2014-07-29,0.07474507590161861,0.31958762886597936,0.07478440347610948
2014-07-30,0.07478440347610948,0.26804123711340205,0.06187135642324715
2014-07-31,0.06187135642324715,0.10309278350515463,0.060062207981257165
2014-08-01,0.060062207981257165,0.05154639175257732,0.06459816160592535
2014-08-04,0.06459816160592535,0.05154639175257732,0.0584431361480221
2014-08-05,0.0584431361480221,0.05154639175257732,0.05845297804357119
2014-08-06,0.05845297804357119,0.05154639175257732,0.05495594451491359
2014-08-07,0.05495594451491359,0.05154639175257732,0.06217285449177512
2014-08-08,0.06217285449177512,0.10309278350515463,0.0639197509440318
2014-08-11,0.0639197509440318,0.07216494845360824,0.06288079084031584
2014-08-12,0.06288079084031584,0.08247422680412371,0.0671316095479989
2014-08-13,0.0671316095479989,0.13402061855670103,0.06990434357657282
2014-08-14,0.06990434357657282,0.16494845360824742,0.06986501600208206
2014-08-15,0.06986501600208206,0.14432989690721648,0.07533174889483718
2014-08-18,0.07533174889483718,0.26804123711340205,0.07856329128990236
2014-08-19,0.07856329128990236,0.31958762886597936,0.08017252122758844
2014-08-20,0.08017252122758844,0.38144329896907214,0.08209309112935148
2014-08-21,0.08209309112935148,0.3711340206185567,0.08079196053159843
2014-08-22,0.08079196053159843,0.38144329896907214,0.08391208146689055
2014-08-25,0.08391208146689055,0.36082474226804123,0.08460033402433309
2014-08-26,0.08460033402433309,0.3711340206185567,0.0846331003351245
2014-08-27,0.0846331003351245,0.3402061855670103,0.08352532697797599
2014-08-28,0.08352532697797599,0.3402061855670103,0.08569826548593262
2014-08-29,0.08569826548593262,0.422680412371134,0.08534103668366533
2014-09-02,0.08534103668366533,0.4948453608247423,0.08482973820757878
2014-09-03,0.08482973820757878,0.4948453608247423,0.08382358442235971
2014-09-04,0.08382358442235971,0.4845360824742268,0.08712065943900793
2014-09-05,0.08712065943900793,0.5154639175257731,0.08509850997302082
2014-09-08,0.08509850997302082,0.4845360824742268,0.08080504305129166
2014-09-09,0.08080504305129166,0.4329896907216495,0.08318118069540192
2014-09-10,0.08318118069540192,0.4639175257731959,0.08375801179307141
2014-09-11,0.08375801179307141,0.4536082474226804,0.07985461999981192
2014-09-12,0.07985461999981192,0.44329896907216493,0.07939249099376544
2014-09-15,0.07939249099376544,0.3917525773195876,0.08425946837360876
2014-09-16,0.08425946837360876,0.38144329896907214,0.08510831186086443
2014-09-17,0.08510831186086443,0.4329896907216495,0.08831692984068729
2014-09-18,0.08831692984068729,0.38144329896907214,0.0880023092447606
2014-09-19,0.0880023092447606,0.3711340206185567,0.08272237232891055
2014-09-22,0.08272237232891055,0.2268041237113402,0.0789467651469673
2014-09-23,0.0789467651469673,0.18556701030927836,0.08403662545406243
2014-09-24,0.08403662545406243,0.17525773195876287,0.07344722593571518
2014-09-25,0.07344722593571518,0.08247422680412371,0.07897297019405936
2014-09-26,0.07897297019405936,0.13402061855670103,0.07731789142588863
2014-09-29,0.07731789142588863,0.1134020618556701,0.07551202361574838
2014-09-30,0.07551202361574838,0.12371134020618557,0.06694809420294345
2014-10-01,0.06694809420294345,0.07216494845360824,0.06695137483479319
2014-10-02,0.06695137483479319,0.030927835051546393,0.07407322650342452
2014-10-03,0.07407322650342452,0.05154639175257732,0.07306375207865035
2014-10-06,0.07306375207865035,0.05154639175257732,0.06332323605526413
2014-10-07,0.06332323605526413,0.061855670103092786,0.0743976889949004
2014-10-08,0.0743976889949004,0.041237113402061855,0.0610650811346265
2014-10-09,0.0610650811346265,0.030927835051546393,0.05382852737437227
2014-10-10,0.05382852737437227,0.010309278350515464,0.04354066593225858
2014-10-13,0.04354066593225858,0.0,0.044510772774836393
2014-10-14,0.044510772774836393,0.020618556701030927,0.039525812671520555
2014-10-15,0.039525812671520555,0.010309278350515464,0.03961430971605129
2014-10-16,0.03961430971605129,0.020618556701030927,0.04748014467586459
2014-10-17,0.04748014467586459,0.07216494845360824,0.05313371355323038
2014-10-20,0.05313371355323038,0.05154639175257732,0.06534870616080657
2014-10-21,0.06534870616080657,0.07216494845360824,0.06070457170050958
2014-10-22,0.06070457170050958,0.08247422680412371,0.06847534835209257
2014-10-23,0.06847534835209257,0.1134020618556701,0.0729850969296687
2014-10-24,0.0729850969296687,0.13402061855670103,0.07201827071894051
2014-10-27,0.07201827071894051,0.16494845360824742,0.0796940290699989
2014-10-28,0.0796940290699989,0.21649484536082475,0.07879273548085364
2014-10-29,0.07879273548085364,0.25773195876288657,0.08284035505238307
2014-10-30,0.08284035505238307,0.31958762886597936,0.0905095521397421
2014-10-31,0.0905095521397421,0.32989690721649484,0.09043089699076046
2014-11-03,0.09043089699076046,0.41237113402061853,0.08855945655133168
2014-11-04,0.08855945655133168,0.41237113402061853,0.0923186605740266
2014-11-05,0.0923186605740266,0.5051546391752577,0.09482262283715848
2014-11-06,0.09482262283715848,0.5051546391752577,0.09505534765995927
2014-11-07,0.09505534765995927,0.5670103092783505,0.09713322785968581
2014-11-10,0.09713322785968581,0.5876288659793815,0.09759863749758202
2014-11-11,0.09759863749758202,0.5979381443298969,0.09712994722783608
2014-11-12,0.09712994722783608,0.5773195876288659,0.09748389539825375
2014-11-13,0.09748389539825375,0.5567010309278351,0.09764448632806677
2014-11-14,0.09764448632806677,0.5463917525773195,0.09813610101305514
2014-11-17,0.09813610101305514,0.5463917525773195,0.10157088255197955
2014-11-18,0.10157088255197955,0.5567010309278351,0.10056140812720527
2014-11-19,0.10056140812720527,0.5670103092783505,0.10188222251605661
2014-11-20,0.10188222251605661,0.6082474226804123,0.10540546109180626
2014-11-21,0.10540546109180626,0.6082474226804123,0.10734239414511237
2014-11-24,0.10734239414511237,0.6391752577319587,0.10656240391899485
2014-11-25,0.10656240391899485,0.6391752577319587,0.10846333003736519
2014-11-26,0.10846333003736519,0.6494845360824743,0.1067361173762067
2014-11-28,0.1067361173762067,0.6082474226804123,0.10210834606745256
2014-12-01,0.10210834606745256,0.5670103092783505,0.10640509362103145
2014-12-02,0.10640509362103145,0.5670103092783505,0.10895494472235356
2014-12-03,0.10895494472235356,0.6082474226804123,0.10816503258527588
2014-12-04,0.10816503258527588,0.6082474226804123,0.1092958103730779
2014-12-05,0.1092958103730779,0.6288659793814433,0.10435997973209643
2014-12-08,0.10435997973209643,0.5670103092783505,0.1041993888022833
2014-12-09,0.1041993888022833,0.4742268041237113,0.09316098280528828
2014-12-10,0.09316098280528828,0.422680412371134,0.0961729229049515
2014-12-11,0.0961729229049515,0.38144329896907214,0.08535739983520829
2014-12-12,0.08535739983520829,0.31958762886597936,0.08119507817205596
2014-12-15,0.08119507817205596,0.2268041237113402,0.07565949201816269
2014-12-16,0.07565949201816269,0.1958762886597938,0.08881838642122464
2014-12-17,0.08881838642122464,0.21649484536082475,0.1046614778006244
2014-12-18,0.1046614778006244,0.3402061855670103,0.10774879241741964
2014-12-19,0.10774879241741964,0.3402061855670103,0.11033473046908837
2014-12-22,0.11033473046908837,0.44329896907216493,0.11152439959936289
2014-12-23,0.11152439959936289,0.4639175257731959,0.11142934129113269
2014-12-24,0.11142934129113269,0.4845360824742268,0.11368753621947592
2014-12-26,0.11368753621947592,0.4948453608247423,0.11427748984454411
2014-12-29,0.11427748984454411,0.4845360824742268,0.11092796472600619
2014-12-30,0.11092796472600619,0.4845360824742268,0.10389781071834436
2014-12-31,0.10389781071834436,0.4639175257731959,0.10366840653509868
2015-01-02,0.10366840653509868,0.38144329896907214,0.09133871183589959
2015-01-05,0.09133871183589959,0.30927835051546393,0.08544917751158876
2015-01-06,0.08544917751158876,0.21649484536082475,0.09308232765630664
2015-01-07,0.09308232765630664,0.21649484536082475,0.10495969523730275
2015-01-08,0.10495969523730275,0.28865979381443296,0.09927996132055039
2015-01-09,0.09927996132055039,0.29896907216494845,0.09385579662643029
2015-01-12,0.09385579662643029,0.30927835051546393,0.0921417064926705
2015-01-13,0.0921417064926705,0.29896907216494845,0.08828744416174561
2015-01-14,0.08828744416174561,0.30927835051546393,0.08219143006943141
2015-01-15,0.08219143006943141,0.30927835051546393,0.09095855861838986
2015-01-16,0.09095855861838986,0.26804123711340205,0.09198439619470711
2015-01-20,0.09198439619470711,0.25773195876288657,0.0951208802815422
2015-01-21,0.0951208802815422,0.28865979381443296,0.105290718992478
2015-01-22,0.105290718992478,0.32989690721649484,0.1015774438156789
2015-01-23,0.1015774438156789,0.31958762886597936,0.1033046564768374
2015-01-26,0.1033046564768374,0.28865979381443296,0.094278598057986
2015-01-27,0.094278598057986,0.28865979381443296,0.08530170910917445
2015-01-28,0.08530170910917445,0.26804123711340205,0.09155831413130167
2015-01-29,0.09155831413130167,0.26804123711340205,0.08295177651215624
2015-01-30,0.08295177651215624,0.25773195876288657,0.09142720888043032
2015-02-02,0.09142720888043032,0.30927835051546393,0.10099077082246044
2015-02-03,0.10099077082246044,0.4742268041237113,0.09819839301049382
2015-02-04,0.09819839301049382,0.4329896907216495,0.10508427923218011
2015-02-05,0.10508427923218011,0.5154639175257731,0.10277367420965278
2015-02-06,0.10277367420965278,0.5360824742268041,0.0999124831442536
2015-02-09,0.0999124831442536,0.5360824742268041,0.1070737023950813
2015-02-10,0.1070737023950813,0.5567010309278351,0.10705401860398311
2015-02-11,0.10705401860398311,0.6288659793814433,0.11359247791124572
2015-02-12,0.11359247791124572,0.6597938144329897,0.1163815750913626
2015-02-13,0.1163815750913626,0.7525773195876289,0.11747954656066761
2015-02-17,0.11747954656066761,0.7938144329896907,0.11726318488940968
2015-02-18,0.11726318488940968,0.8144329896907216,0.11653232412562664
2015-02-19,0.11653232412562664,0.7938144329896907,0.12074385526652431
2015-02-20,0.12074385526652431,0.8247422680412371,0.12053405485896584
2015-02-23,0.12053405485896584,0.7938144329896907,0.12244154224103565
2015-02-24,0.12244154224103565,0.7731958762886598,0.12191063998926188
2015-02-25,0.12191063998926188,0.7938144329896907,0.120888043037089
2015-02-26,0.120888043037089,0.8041237113402062,0.11884292914815398
2015-02-27,0.11884292914815398,0.7628865979381443,0.12306750280103951
2015-03-02,0.12306750280103951,0.7628865979381443,0.11991793619451108
2015-03-03,0.11991793619451108,0.6804123711340206,0.11688631230374968
2015-03-04,0.11688631230374968,0.6804123711340206,0.1177089507439133
2015-03-05,0.1177089507439133,0.6701030927835051,0.10794875092942902
2015-03-06,0.10794875092942902,0.5979381443298969,0.11062638664206725
2015-03-09,0.11062638664206725,0.5979381443298969,0.09906692028884767
2015-03-10,0.09906692028884767,0.5360824742268041,0.09778215284263747
2015-03-11,0.09778215284263747,0.4536082474226804,0.1062084157408717
2015-03-12,0.1062084157408717,0.4742268041237113,0.10209522354005385
2015-03-13,0.10209522354005385,0.4020618556701031,0.11120321773973663
2015-03-16,0.11120321773973663,0.4329896907216495,0.108938541563105
2015-03-17,0.108938541563105,0.41237113402061853,0.11720421353152621
2015-03-18,0.11720421353152621,0.4020618556701031,0.11385140778113867
2015-03-19,0.11385140778113867,0.44329896907216493,0.12002283639829037
2015-03-20,0.12002283639829037,0.44329896907216493,0.11881668409335644
2015-03-23,0.11881668409335644,0.4948453608247423,0.1145822685449217
2015-03-24,0.1145822685449217,0.4536082474226804,0.10460250644274083
2015-03-25,0.10460250644274083,0.4536082474226804,0.1029965171291991
2015-03-26,0.1029965171291991,0.38144329896907214,0.10459266454719185
2015-03-27,0.10459266454719185,0.3711340206185567,0.11285833651561294
2015-03-30,0.11285833651561294,0.38144329896907214,0.10684421819642465
2015-03-31,0.10684421819642465,0.38144329896907214,0.10415674058823732
2015-04-01,0.10415674058823732,0.36082474226804123,0.10653943949604694
2015-04-02,0.10653943949604694,0.41237113402061853,0.11101646177053703
2015-04-06,0.11101646177053703,0.44329896907216493,0.10961043096900469
2015-04-07,0.10961043096900469,0.4948453608247423,0.11143590255483204
2015-04-08,0.11143590255483204,0.4948453608247423,0.11447736834114253
2015-04-09,0.11447736834114253,0.5773195876288659,0.11804325513093827
2015-04-10,0.11804325513093827,0.5773195876288659,0.11488704724529941
2015-04-13,0.11488704724529941,0.6185567010309279,0.1160047025057026
2015-04-14,0.1160047025057026,0.6185567010309279,0.11954098359344012
2015-04-15,0.11954098359344012,0.6185567010309279,0.119003520077967
2015-04-16,0.119003520077967,0.5876288659793815,0.111199937107887
2015-04-17,0.111199937107887,0.5876288659793815,0.11749915033635483
2015-04-20,0.11749915033635483,0.5670103092783505,0.11647991403144242
2015-04-21,0.11647991403144242,0.6082474226804123,0.11997690755239454
2015-04-22,0.11997690755239454,0.6082474226804123,0.12160578127347332
2015-04-23,0.12160578127347332,0.6597938144329897,0.12316584174111933
2015-04-24,0.12316584174111933,0.6804123711340206,0.12029152814832134
2015-04-27,0.12029152814832134,0.6082474226804123,0.1222055767940905
2015-04-28,0.1222055767940905,0.6288659793814433,0.11961315749413337
2015-04-29,0.11961315749413337,0.6288659793814433,0.11261909043681817
2015-04-30,0.11261909043681817,0.5463917525773195,0.12008508838802356
2015-05-01,0.12008508838802356,0.6288659793814433,0.12211707974955976
2015-05-04,0.12211707974955976,0.6288659793814433,0.11391365977087187
2015-05-05,0.11391365977087187,0.5979381443298969,0.1108623520890123
2015-05-06,0.1108623520890123,0.5979381443298969,0.11343516761328232
2015-05-07,0.11343516761328232,0.5463917525773195,0.12264478138489476
2015-05-08,0.12264478138489476,0.5979381443298969,0.11911498154544564
2015-05-11,0.11911498154544564,0.5463917525773195,0.11707970955205971
2015-05-12,0.11707970955205971,0.5051546391752577,0.11686990914450124
2015-05-13,0.11686990914450124,0.5670103092783505,0.12428349700152252
2015-05-14,0.12428349700152252,0.5876288659793815,0.12481767988514592
2015-05-15,0.12481767988514592,0.5876288659793815,0.12693816829121285
2015-05-18,0.12693816829121285,0.6391752577319587,0.12648920182027057
2015-05-19,0.12648920182027057,0.6391752577319587,0.1258402768373189
2015-05-20,0.1258402768373189,0.6597938144329897,0.12746915055839758
2015-05-21,0.12746915055839758,0.6597938144329897,0.12590909009075146
2015-05-22,0.12590909009075146,0.6185567010309279,0.11874459020807404
2015-05-26,0.11874459020807404,0.5154639175257731,0.12506348722764005
2015-05-27,0.12506348722764005,0.4845360824742268,0.12418187742959297
2015-05-28,0.12418187742959297,0.4845360824742268,0.11979007156778398
2015-05-29,0.11979007156778398,0.44329896907216493,0.12121250552856477
2015-06-01,0.12121250552856477,0.41237113402061853,0.12051445108327863
2015-06-02,0.12051445108327863,0.44329896907216493,0.12197945324269455
2015-06-03,0.12197945324269455,0.4639175257731959,0.1160047025057026
2015-06-04,0.1160047025057026,0.4536082474226804,0.11501819250387624
2015-06-05,0.11501819250387624,0.41237113402061853,0.11057725717973277
2015-06-08,0.11057725717973277,0.3711340206185567,0.1108623520890123
2015-06-09,0.1108623520890123,0.3711340206185567,0.11907233333139966
2015-06-10,0.11907233333139966,0.38144329896907214,0.12027192437263412
2015-06-11,0.12027192437263412,0.422680412371134,0.11543771330358232
2015-06-12,0.11543771330358232,0.30927835051546393,0.11226510225869502
2015-06-15,0.11226510225869502,0.26804123711340205,0.11615217090811691
2015-06-16,0.11615217090811691,0.27835051546391754,0.11751227286375354
2015-06-17,0.11751227286375354,0.26804123711340205,0.12432934583200728
2015-06-18,0.12432934583200728,0.35051546391752575,0.12064223569459476
2015-06-19,0.12064223569459476,0.30927835051546393,0.12485704746734216
2015-06-22,0.12485704746734216,0.4329896907216495,0.1252994526745851
2015-06-23,0.1252994526745851,0.5051546391752577,0.12018014669625365
2015-06-24,0.12018014669625365,0.3711340206185567,0.11812519091176965
2015-06-25,0.11812519091176965,0.35051546391752575,0.1178564191463276
2015-06-26,0.1178564191463276,0.3402061855670103,0.10348485118233774
2015-06-29,0.10348485118233774,0.08247422680412371,0.10527767648049013
2015-06-30,0.10527767648049013,0.1134020618556701,0.1099676197635665
2015-07-01,0.1099676197635665,0.18556701030927836,0.10975789937141889
2015-07-02,0.10975789937141889,0.16494845360824742,0.10712939312111514
2015-07-06,0.10712939312111514,0.13402061855670103,0.11125242721748207
2015-07-07,0.11125242721748207,0.13402061855670103,0.0998928393608608
2015-07-08,0.0998928393608608,0.09278350515463918,0.10141029162216642
2015-07-09,0.10141029162216642,0.12371134020618557,0.10970548927723478
2015-07-10,0.10970548927723478,0.14432989690721648,0.1172370198500231
2015-07-13,0.1172370198500231,0.24742268041237114,0.12030137004387043
2015-07-14,0.12030137004387043,0.24742268041237114,0.11979335219963361
2015-07-15,0.11979335219963361,0.30927835051546393,0.12532897836123236
2015-07-16,0.12532897836123236,0.30927835051546393,0.1260991266918009
2015-07-17,0.1260991266918009,0.35051546391752575,0.12663667022268488
2015-07-20,0.12663667022268488,0.35051546391752575,0.12366401768980706
2015-07-21,0.12366401768980706,0.25773195876288657,0.12200561828208112
2015-07-22,0.12200561828208112,0.20618556701030927,0.11807270080217447
2015-07-23,0.11807270080217447,0.15463917525773196,0.11069848052734954
2015-07-24,0.11069848052734954,0.15463917525773196,0.10676228241559327
2015-07-27,0.10676228241559327,0.07216494845360824,0.11515581901074146
2015-07-28,0.11515581901074146,0.17525773195876287,0.12017686606440403
2015-07-29,0.12017686606440403,0.21649484536082475,0.12019646984009125
2015-07-30,0.12019646984009125,0.21649484536082475,0.118626647492307
2015-07-31,0.118626647492307,0.20618556701030927,0.11672572137393666
2015-08-03,0.11672572137393666,0.24742268041237114,0.11517878343368937
2015-08-04,0.11517878343368937,0.28865979381443296,0.11731567499900486
2015-08-05,0.11731567499900486,0.21649484536082475,0.11198000734941549
2015-08-06,0.11198000734941549,0.18556701030927836,0.11001682924131184
2015-08-07,0.11001682924131184,0.10309278350515463,0.11873802894437469
2015-08-10,0.11873802894437469,0.09278350515463918,0.11214715954292798
2015-08-11,0.11214715954292798,0.12371134020618557,0.11279608452587964
2015-08-12,0.11279608452587964,0.09278350515463918,0.11192423660797068
2015-08-13,0.11192423660797068,0.1134020618556701,0.11459539107232053
2015-08-14,0.11459539107232053,0.1134020618556701,0.11816775911040467
2015-08-17,0.11816775911040467,0.14432989690721648,0.1163586106684148
2015-08-18,0.1163586106684148,0.13402061855670103,0.11068543801536179
2015-08-19,0.11068543801536179,0.13402061855670103,0.09630402815582284
